user_id,content_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,title,type,genre,language,country_production,release_year,duration_minutes,imdb_rating,popularity_score,total_views,avg_completion_rate,age_rating,engagement_score,churn_impact_score,age_group,watch_time_group,completion_group,sessions_group,churn_label
U147850,C2877,22,Other,France,27,Basic,12.99,Debit Card,Laptop,3,Thriller,241,1,10,99,1.1,47,21,23,No,Love Life,Movie,Sci-Fi,Japanese,France,2016,151,5.1,52.42,9845233,0.37,PG-13,43.16800000000001,0.58,18-25,180+,Muy alto,Bajo,Activo
U109109,C17948,20,Female,UK,17,Basic,15.99,UPI,Laptop,1,Sci-Fi,115,14,5,58,3.9,45,5,49,No,Life Last,Series,Drama,Spanish,Japan,2006,147,6.9,8.08,8741742,0.58,18+,38.032,0.3,18-25,60-120,Medio,Muy alto,Activo
U125438,C45687,51,Other,UK,17,Basic,15.99,Credit Card,Tablet,1,Romance,106,16,5,65,3.7,16,63,11,No,World Game,Movie,Thriller,Spanish,France,2007,70,4.8,33.42,4389037,0.71,16+,55.968,0.31,46-60,60-120,Medio,Muy alto,Activo
U126380,C1605,22,Male,Germany,37,Premium,15.99,Credit Card,Mobile,2,Comedy,198,4,13,31,2.5,38,87,26,No,Love Love,Series,Horror,Japanese,Japan,2014,120,7.5,44.41,5438852,1.0,PG,77.764,0.0,18-25,180+,Bajo,Medio,Activo
U120384,C29969,57,Male,Brazil,59,Standard,7.99,PayPal,Laptop,1,Documentary,36,12,13,63,2.8,45,74,54,No,Life World,Series,Sci-Fi,Korean,South Korea,2013,93,5.4,95.91,6964696,0.62,16+,75.564,0.4,46-60,30-60,Medio,Muy alto,Activo
U138747,C18153,44,Other,USA,23,Basic,12.99,PayPal,Smart TV,2,Documentary,232,1,1,59,2.9,49,72,49,No,Love Dark,Series,Documentary,German,Germany,2015,101,4.7,88.1,5338824,0.86,PG-13,86.84,0.19,36-45,180+,Medio,Bajo,Activo
U136363,C4288,47,Female,Japan,16,Basic,7.99,Credit Card,Smart TV,3,Drama,89,6,4,53,3.7,46,35,29,No,Life Secret,Series,Comedy,English,Japan,2015,80,7.9,63.87,1392047,0.62,16+,62.748,0.35,46-60,60-120,Medio,Alto,Activo
U100225,C39324,22,Male,India,58,Premium,15.99,Debit Card,Smart TV,3,Drama,149,4,10,49,2.4,8,65,37,No,Night Life,Movie,Horror,Korean,Japan,2007,119,8.0,37.12,9360118,0.54,18+,47.248,0.46,18-25,120-180,Bajo,Medio,Activo
U117508,C13739,57,Male,India,59,Premium,7.99,Debit Card,Smart TV,1,Drama,138,16,5,68,1.7,35,9,23,No,Life Dark,Movie,Action,Korean,USA,2024,159,5.8,74.53,804390,0.54,16+,62.212,0.42,46-60,120-180,Medio,Muy alto,Activo
U115642,C41793,58,Male,India,44,Standard,15.99,UPI,Laptop,3,Romance,33,9,10,91,2.2,24,95,45,No,Life Game,Movie,Romance,Japanese,South Korea,2015,177,5.3,44.71,1324795,0.6,PG,53.884,0.36,46-60,30-60,Muy alto,Alto,Activo
U126110,C13358,51,Female,Germany,34,Basic,12.99,Credit Card,Mobile,1,Documentary,66,6,11,53,1.7,22,6,19,No,Last Last,Series,Action,Japanese,Spain,1998,135,7.6,68.74,6106495,0.88,PG,80.29599999999999,0.13,46-60,60-120,Medio,Alto,Activo
U102254,C33452,18,Other,India,18,Standard,7.99,Debit Card,Tablet,3,Documentary,137,8,4,60,2.0,45,34,30,No,Dark Night,Movie,Comedy,French,France,2008,122,4.7,75.45,393826,0.64,PG-13,68.58,0.35,,120-180,Medio,Alto,Activo
U136488,C35258,28,Female,Australia,13,Basic,12.99,UPI,Tablet,2,Romance,278,14,11,32,1.8,14,95,12,Yes,Love Last,Series,Horror,English,France,2020,92,7.6,64.31,5431660,0.76,PG-13,71.32400000000001,0.24,26-35,180+,Bajo,Muy alto,Inactivo
U126173,C41251,22,Other,USA,3,Standard,15.99,Credit Card,Mobile,2,Action,22,15,1,99,3.8,22,82,5,No,Dark Secret,Movie,Documentary,English,Germany,2019,153,7.6,46.44,4950922,0.99,PG-13,77.976,0.0,18-25,<30,Muy alto,Muy alto,Activo
U147089,C35233,45,Female,Canada,19,Standard,15.99,PayPal,Smart TV,2,Thriller,287,15,0,99,3.3,2,46,24,No,Life World,Series,Horror,English,USA,2022,130,9.0,36.45,3149736,0.59,18+,49.98,0.44,36-45,180+,Muy alto,Muy alto,Activo
U126897,C13515,23,Female,UK,49,Premium,15.99,Debit Card,Tablet,2,Comedy,241,4,9,46,3.8,15,5,13,Yes,Secret Game,Series,Horror,Japanese,France,2019,97,8.8,82.38,3534681,0.44,16+,59.352,0.51,18-25,180+,Bajo,Medio,Inactivo
U129113,C34423,45,Other,Canada,5,Basic,12.99,Debit Card,Mobile,2,Action,143,8,5,39,4.5,29,10,7,No,Night Dark,Series,Documentary,Korean,France,2000,145,5.9,82.86,7941584,0.51,PG,63.744,0.49,36-45,120-180,Bajo,Alto,Activo
U117236,C44293,60,Male,Canada,21,Standard,15.99,Credit Card,Tablet,3,Action,259,13,6,67,3.0,45,0,17,No,Life World,Series,Romance,English,South Korea,2003,147,7.7,41.91,8437712,0.68,PG-13,57.56399999999999,0.41,46-60,180+,Medio,Muy alto,Activo
U134098,C3545,56,Male,Japan,1,Standard,12.99,Credit Card,Laptop,3,Thriller,225,19,7,45,2.9,19,11,9,Yes,Love Dark,Movie,Horror,Spanish,Spain,2000,74,6.9,23.83,9570783,0.81,18+,58.13200000000001,0.26,46-60,180+,Bajo,Muy alto,Inactivo
U105327,C5844,26,Other,India,22,Standard,7.99,PayPal,Laptop,2,Comedy,40,4,12,71,4.4,31,46,49,No,Secret Night,Movie,Horror,Korean,Germany,1999,156,8.0,27.46,9396367,0.89,18+,64.384,0.17,26-35,30-60,Medio,Medio,Activo
U101514,C42555,51,Female,Australia,45,Basic,15.99,PayPal,Tablet,1,Horror,37,12,2,63,3.2,16,2,16,No,Game Love,Series,Sci-Fi,English,Japan,2020,142,5.9,31.51,5316796,0.42,16+,37.804,0.59,46-60,30-60,Medio,Muy alto,Activo
U112161,C17116,41,Female,Germany,30,Standard,15.99,PayPal,Tablet,3,Romance,270,16,8,66,4.7,10,49,48,No,Secret Dark,Movie,Thriller,English,France,2022,119,5.4,87.41,4873114,0.66,PG-13,74.564,0.32,36-45,180+,Medio,Muy alto,Activo
U138215,C13739,40,Male,India,37,Premium,15.99,UPI,Mobile,3,Thriller,175,8,3,62,3.5,21,4,19,No,Life Dark,Movie,Action,Korean,USA,2024,159,5.8,74.53,804390,0.54,16+,62.212,0.42,36-45,120-180,Medio,Alto,Activo
U119864,C35962,57,Female,Spain,35,Premium,12.99,Credit Card,Laptop,2,Sci-Fi,198,15,7,87,4.1,19,83,12,Yes,Last World,Movie,Sci-Fi,Spanish,Spain,1999,91,7.6,6.68,6895324,0.95,PG-13,59.672,0.09,46-60,180+,Alto,Muy alto,Inactivo
U146168,C14299,18,Female,Australia,43,Basic,12.99,PayPal,Tablet,3,Documentary,39,3,12,98,1.2,29,91,36,No,Life Last,Series,Horror,Japanese,Spain,2006,81,6.0,5.32,847272,0.93,PG-13,57.928,0.05,,30-60,Muy alto,Medio,Activo
U117136,C35949,27,Female,Germany,38,Premium,15.99,Credit Card,Tablet,2,Drama,191,16,4,41,2.2,41,92,19,No,Game Secret,Series,Romance,French,Japan,2004,154,6.6,39.03,8202885,0.99,18+,75.012,0.05,26-35,180+,Bajo,Muy alto,Activo
U127938,C16575,32,Female,Australia,12,Standard,12.99,Debit Card,Tablet,3,Horror,145,13,10,97,4.5,37,93,31,Yes,Night Dark,Movie,Romance,Japanese,France,2012,99,3.9,1.33,6938135,0.62,PG,37.732,0.41,26-35,120-180,Muy alto,Muy alto,Inactivo
U138812,C7700,18,Female,Australia,26,Basic,15.99,UPI,Mobile,3,Sci-Fi,87,14,11,78,4.0,1,84,8,No,World Night,Movie,Documentary,Korean,Japan,1996,83,6.1,52.51,6791536,0.45,16+,48.004,0.63,,60-120,Alto,Muy alto,Activo
U117044,C23425,25,Female,Canada,34,Basic,15.99,UPI,Tablet,2,Horror,281,7,0,43,2.3,4,28,44,No,World Secret,Series,Sci-Fi,German,South Korea,2021,151,6.3,24.09,4810748,0.64,18+,48.036,0.28,18-25,180+,Bajo,Alto,Activo
U128533,C21977,43,Male,USA,14,Basic,15.99,Debit Card,Smart TV,2,Action,287,17,5,34,2.7,20,37,33,No,Last Night,Series,Drama,French,South Korea,1997,143,4.9,19.07,7630112,0.65,16+,46.628,0.4,36-45,180+,Bajo,Muy alto,Activo
U113549,C26653,37,Male,Canada,28,Premium,15.99,UPI,Tablet,2,Romance,182,17,4,41,2.0,29,43,31,No,Life Night,Series,Action,Korean,Spain,2013,177,5.7,60.12,5183809,0.37,PG,46.248,0.59,36-45,180+,Bajo,Muy alto,Activo
U140580,C41548,61,Female,India,54,Basic,15.99,Credit Card,Tablet,1,Drama,252,3,13,96,5.0,33,8,9,No,Last Life,Movie,Drama,German,Japan,2004,176,5.8,53.69,7429512,0.99,PG,80.876,0.01,60+,180+,Muy alto,Medio,Activo
U120126,C30923,51,Male,France,48,Basic,7.99,Debit Card,Tablet,2,Comedy,15,4,6,55,1.8,25,55,29,Yes,Life Secret,Movie,Thriller,English,France,2007,74,4.5,83.14,1692577,0.54,16+,65.656,0.5,46-60,<30,Medio,Medio,Inactivo
U145077,C20865,60,Female,India,13,Standard,15.99,Credit Card,Smart TV,3,Comedy,35,12,3,71,2.9,47,82,22,No,Life Game,Series,Drama,Spanish,Spain,2014,127,5.0,54.71,8191112,0.76,PG,67.48400000000001,0.32,46-60,30-60,Medio,Muy alto,Activo
U132356,C39712,24,Other,USA,36,Premium,7.99,UPI,Mobile,1,Romance,135,5,2,90,4.3,15,80,14,No,Dark Life,Movie,Horror,English,Germany,2000,118,8.3,2.79,8243663,0.41,18+,25.716,0.61,18-25,120-180,Alto,Medio,Activo
U144580,C47160,58,Other,Canada,23,Standard,12.99,UPI,Mobile,3,Thriller,182,4,14,70,3.3,17,84,36,Yes,Game Night,Series,Comedy,Korean,USA,2012,145,8.0,52.67,370170,0.46,PG-13,48.668,0.52,46-60,180+,Medio,Medio,Inactivo
U128078,C6515,39,Other,USA,53,Basic,12.99,UPI,Smart TV,2,Action,267,10,10,70,3.7,44,13,31,No,Last Game,Movie,Sci-Fi,French,USA,1998,86,6.7,56.83,1438387,0.78,18+,69.532,0.22,36-45,180+,Medio,Alto,Activo
U132753,C18813,37,Female,UK,3,Standard,15.99,PayPal,Tablet,2,Romance,192,11,2,44,3.9,11,26,18,No,Life Night,Series,Sci-Fi,Japanese,USA,1995,155,6.4,2.63,6516154,0.93,PG,56.852,0.06,36-45,180+,Bajo,Muy alto,Activo
U104787,C42656,61,Male,Australia,47,Basic,15.99,PayPal,Mobile,2,Romance,260,19,7,51,2.6,40,46,28,No,Life Last,Movie,Thriller,Japanese,Germany,1997,164,7.2,58.74,9288292,0.41,PG,48.096,0.52,60+,180+,Medio,Muy alto,Activo
U131081,C35046,30,Female,India,56,Premium,7.99,Credit Card,Laptop,3,Drama,275,7,14,53,2.6,11,96,29,No,Love Dark,Movie,Thriller,Korean,South Korea,2010,136,8.0,3.12,9393631,0.68,16+,42.04799999999999,0.35,26-35,180+,Medio,Alto,Activo
U122999,C33164,39,Female,Spain,36,Standard,12.99,UPI,Laptop,1,Horror,22,1,9,95,4.4,13,75,47,No,Last Game,Series,Documentary,French,Japan,2000,141,5.0,62.56,7187102,0.96,PG,82.624,0.02,36-45,<30,Muy alto,Bajo,Activo
U109289,C1441,58,Female,Japan,35,Premium,7.99,PayPal,Tablet,2,Documentary,236,7,1,38,3.6,8,13,58,No,Secret Secret,Series,Horror,Japanese,Germany,2021,79,9.8,46.87,4286491,0.52,PG,49.948,0.47,46-60,180+,Bajo,Alto,Activo
U106524,C30430,58,Female,India,46,Standard,15.99,PayPal,Smart TV,3,Drama,112,6,6,51,2.5,30,99,0,Yes,Last Dark,Movie,Thriller,English,France,2022,176,4.9,78.13,8234487,0.76,18+,76.852,0.24,46-60,60-120,Medio,Alto,Inactivo
U103477,C25521,62,Other,USA,51,Standard,12.99,Debit Card,Tablet,3,Comedy,236,19,8,46,4.3,32,34,37,No,Love Dark,Movie,Horror,French,France,2011,168,7.8,44.46,1214259,0.41,PG,42.384,0.51,60+,180+,Bajo,Muy alto,Activo
U116017,C5517,45,Male,Germany,16,Premium,12.99,UPI,Laptop,3,Thriller,29,2,8,88,4.4,39,45,25,Yes,Love Night,Movie,Romance,English,Spain,2015,108,7.3,60.2,4556759,0.83,18+,73.88,0.21,36-45,<30,Alto,Bajo,Inactivo
U125685,C33973,43,Other,France,21,Basic,15.99,Debit Card,Laptop,1,Documentary,77,13,6,45,1.5,20,3,47,No,Life Dark,Series,Thriller,English,Japan,2014,71,5.8,16.99,2047436,0.82,18+,55.996,0.16,36-45,60-120,Bajo,Muy alto,Activo
U126253,C27428,36,Female,Australia,51,Standard,15.99,UPI,Smart TV,1,Comedy,212,4,12,96,4.9,19,50,7,Yes,Secret Night,Series,Documentary,Japanese,Germany,1996,107,5.5,15.09,7384198,0.99,PG-13,65.43599999999999,0.0,36-45,180+,Muy alto,Medio,Inactivo
U142860,C41058,35,Male,India,11,Basic,7.99,PayPal,Tablet,2,Drama,272,3,7,92,1.6,34,83,2,No,Night Night,Series,Documentary,Spanish,Japan,1999,90,7.6,34.39,5272422,0.86,PG-13,65.356,0.18,26-35,180+,Muy alto,Medio,Activo
U148241,C7241,25,Female,Germany,18,Standard,15.99,Debit Card,Tablet,3,Thriller,127,9,1,57,1.9,25,20,54,Yes,World Life,Movie,Romance,Korean,France,2009,96,6.0,98.29,5694910,0.76,PG,84.916,0.17,18-25,120-180,Medio,Alto,Inactivo
U125831,C2172,35,Male,Canada,18,Basic,12.99,Credit Card,Tablet,1,Thriller,61,9,4,48,1.3,16,76,35,No,Game Last,Series,Sci-Fi,German,Japan,2021,171,8.0,79.52,9395287,0.8,16+,79.80799999999999,0.24,26-35,60-120,Bajo,Alto,Activo
U127372,C2341,28,Female,Japan,14,Standard,7.99,Credit Card,Smart TV,3,Sci-Fi,208,13,5,73,1.8,10,82,40,Yes,Game Dark,Movie,Thriller,Spanish,South Korea,2005,77,3.4,23.96,7091009,0.94,PG,65.984,0.07,26-35,180+,Medio,Muy alto,Inactivo
U125239,C23686,34,Male,USA,12,Standard,7.99,Debit Card,Smart TV,2,Sci-Fi,291,16,4,38,1.9,16,47,14,No,Game Dark,Movie,Comedy,English,Spain,2002,137,5.7,33.93,4597315,0.51,18+,44.172,0.53,26-35,180+,Bajo,Muy alto,Activo
U110659,C12002,38,Female,Spain,2,Basic,12.99,Debit Card,Smart TV,3,Romance,81,18,8,78,2.7,1,51,48,No,Night Life,Movie,Drama,Japanese,USA,2001,153,6.2,45.68,206783,0.93,18+,74.072,0.07,36-45,60-120,Alto,Muy alto,Activo
U118714,C43203,64,Male,Canada,16,Premium,12.99,Credit Card,Laptop,1,Action,110,17,14,80,2.4,25,46,16,No,Night Secret,Movie,Action,French,France,2013,109,5.7,98.55,8935207,0.66,16+,79.02000000000001,0.41,60+,60-120,Alto,Muy alto,Activo
U144324,C5209,44,Male,Australia,52,Premium,15.99,Debit Card,Smart TV,3,Sci-Fi,129,15,2,93,3.3,11,67,38,No,Dark Dark,Movie,Romance,German,Germany,2003,139,4.5,68.07,8658139,0.44,18+,53.628,0.53,36-45,120-180,Muy alto,Muy alto,Activo
U137309,C23703,33,Other,Japan,57,Standard,12.99,Debit Card,Tablet,3,Sci-Fi,58,5,7,63,2.8,49,74,17,No,Dark World,Series,Horror,German,South Korea,2023,164,6.9,87.89,377609,0.95,PG,92.156,0.13,26-35,30-60,Medio,Medio,Activo
U110781,C48194,60,Female,Canada,42,Standard,7.99,Credit Card,Mobile,1,Action,205,1,13,47,2.0,5,66,38,Yes,Secret Life,Movie,Romance,Spanish,Germany,2012,151,7.4,71.97,9308765,0.47,18+,56.988,0.47,46-60,180+,Bajo,Bajo,Inactivo
U127512,C46059,28,Male,Spain,40,Standard,15.99,Credit Card,Mobile,2,Comedy,27,12,1,94,4.6,19,88,58,No,World Life,Series,Sci-Fi,Japanese,USA,2008,137,8.3,22.93,2476,0.68,18+,49.97199999999999,0.28,26-35,<30,Muy alto,Muy alto,Activo
U122663,C4847,55,Female,USA,9,Premium,7.99,Debit Card,Smart TV,2,Sci-Fi,251,10,13,76,4.0,5,3,51,No,Love Dark,Series,Documentary,Korean,Japan,2023,142,5.7,6.04,7894394,0.53,18+,34.21599999999999,0.49,46-60,180+,Alto,Alto,Activo
U111421,C37130,20,Female,India,9,Premium,15.99,PayPal,Tablet,3,Action,192,8,0,38,2.0,21,96,36,No,Night Secret,Series,Thriller,German,Germany,2011,174,5.1,58.97,2360630,0.66,PG,63.188,0.33,18-25,180+,Bajo,Alto,Activo
U102478,C22157,18,Male,Germany,42,Standard,15.99,Credit Card,Mobile,3,Documentary,237,18,0,34,4.7,31,30,41,Yes,Life World,Movie,Horror,Spanish,USA,2024,110,7.6,8.93,8266229,0.55,PG-13,36.572,0.48,,180+,Bajo,Muy alto,Inactivo
U149078,C47875,35,Male,Australia,54,Standard,7.99,Credit Card,Laptop,2,Sci-Fi,253,7,13,74,1.5,18,78,26,No,World Night,Movie,Comedy,Korean,France,2001,94,8.3,30.77,926225,0.36,16+,33.908,0.59,26-35,180+,Medio,Alto,Activo
U142774,C6057,18,Other,Australia,43,Basic,7.99,Debit Card,Mobile,1,Sci-Fi,71,5,0,38,4.1,26,92,30,No,Life Night,Movie,Documentary,English,Germany,2007,127,6.3,4.87,8911859,0.52,PG,33.148,0.53,,60-120,Bajo,Medio,Activo
U118828,C15728,38,Other,USA,35,Standard,15.99,Credit Card,Laptop,2,Documentary,31,11,10,56,3.4,2,21,4,Yes,Life Game,Movie,Romance,Korean,South Korea,2001,101,5.5,22.32,9019562,0.84,PG-13,59.328,0.14,36-45,30-60,Medio,Muy alto,Inactivo
U142149,C43076,43,Other,Germany,47,Premium,12.99,PayPal,Laptop,1,Thriller,77,10,12,59,4.7,6,92,1,No,Game Secret,Movie,Drama,Korean,Spain,2018,107,5.9,12.38,7895720,0.36,PG,26.552,0.69,36-45,60-120,Medio,Alto,Activo
U143892,C47587,23,Other,Brazil,14,Standard,7.99,Debit Card,Mobile,2,Comedy,147,10,2,40,1.0,13,63,33,No,Love Secret,Series,Horror,English,Germany,2004,113,5.1,75.82,7127242,0.47,PG,58.528,0.53,18-25,120-180,Bajo,Alto,Activo
U103386,C5596,57,Female,France,8,Basic,12.99,UPI,Laptop,3,Romance,223,19,2,36,3.3,45,79,44,No,Love World,Series,Horror,German,France,2018,88,7.8,99.68,8033140,0.41,16+,64.47200000000001,0.64,46-60,180+,Bajo,Muy alto,Activo
U141513,C38651,50,Other,UK,58,Standard,15.99,Debit Card,Smart TV,3,Action,162,3,2,66,4.8,21,46,44,No,Last Secret,Movie,Horror,Spanish,Japan,2021,103,4.6,19.42,9259419,0.53,PG-13,39.568,0.52,46-60,120-180,Medio,Medio,Activo
U123849,C7614,64,Other,USA,6,Premium,15.99,Debit Card,Laptop,2,Comedy,68,1,14,89,3.4,11,29,18,No,Last Secret,Movie,Sci-Fi,Korean,USA,2003,129,5.3,33.58,9546656,0.4,16+,37.432,0.61,60+,60-120,Alto,Bajo,Activo
U122761,C23933,46,Male,India,57,Standard,12.99,Credit Card,Laptop,2,Comedy,34,17,2,83,3.9,8,72,22,No,Love Last,Series,Horror,French,Japan,2021,72,9.2,28.05,9960230,0.34,16+,31.62,0.69,46-60,30-60,Alto,Muy alto,Activo
U115637,C29599,56,Male,Spain,6,Standard,12.99,UPI,Tablet,1,Thriller,173,15,7,36,3.9,18,48,58,No,Dark World,Movie,Horror,Japanese,Spain,2014,126,7.6,86.03,6957262,0.38,16+,57.212,0.64,46-60,120-180,Bajo,Muy alto,Activo
U128073,C33121,62,Female,India,4,Premium,12.99,UPI,Mobile,2,Action,208,16,4,43,1.7,16,6,49,No,Dark World,Movie,Horror,French,Germany,2014,102,6.1,64.47,379305,0.72,18+,68.988,0.31,60+,180+,Bajo,Muy alto,Activo
U114265,C9039,21,Female,Australia,51,Premium,15.99,UPI,Tablet,2,Documentary,94,1,14,90,3.3,8,29,54,No,Love Night,Movie,Comedy,Korean,South Korea,2005,161,6.2,45.31,4476816,0.8,18+,66.124,0.28,18-25,60-120,Alto,Bajo,Activo
U146604,C42571,22,Other,Spain,6,Basic,15.99,PayPal,Tablet,3,Action,227,18,0,90,1.3,4,94,44,No,Dark Love,Movie,Romance,Korean,Japan,1995,72,4.7,0.84,1291293,0.88,18+,53.136,0.19,18-25,180+,Alto,Muy alto,Activo
U149833,C24249,48,Female,India,22,Premium,7.99,UPI,Mobile,2,Action,132,12,14,85,1.6,23,90,24,Yes,Night Love,Series,Documentary,Japanese,France,2012,95,6.9,29.6,2637205,0.39,PG-13,35.24,0.71,46-60,120-180,Alto,Muy alto,Inactivo
U110559,C5879,36,Male,Australia,1,Standard,15.99,Debit Card,Tablet,1,Horror,181,18,12,86,2.5,5,54,9,No,Dark Life,Movie,Comedy,Japanese,South Korea,2023,168,5.9,93.33,2966312,0.62,18+,74.532,0.45,36-45,180+,Alto,Muy alto,Activo
U142567,C23035,56,Male,Australia,29,Standard,15.99,UPI,Smart TV,1,Romance,120,16,10,62,2.5,0,92,29,No,Game Love,Series,Drama,Japanese,South Korea,1995,172,6.0,36.73,8357445,0.76,18+,60.292,0.16,46-60,60-120,Medio,Muy alto,Activo
U147695,C3300,33,Male,Spain,17,Standard,15.99,Credit Card,Tablet,1,Action,20,18,6,49,1.2,11,69,2,No,Love Night,Movie,Action,English,France,2005,153,5.6,34.49,2116557,0.77,PG,59.996,0.15,26-35,<30,Bajo,Muy alto,Activo
U110611,C47044,41,Other,Brazil,56,Premium,15.99,PayPal,Smart TV,1,Drama,62,10,2,77,3.3,35,82,56,No,Life Dark,Series,Horror,English,USA,1995,136,6.8,24.39,370943,0.42,18+,34.956,0.57,36-45,60-120,Alto,Alto,Activo
U101671,C5335,49,Female,Canada,33,Standard,12.99,Debit Card,Smart TV,1,Documentary,188,16,7,74,3.2,38,79,14,No,Last Life,Series,Drama,French,South Korea,1998,128,7.6,40.68,1488205,0.34,16+,36.672,0.73,46-60,180+,Medio,Muy alto,Activo
U144911,C6554,58,Male,UK,56,Premium,15.99,Credit Card,Tablet,2,Horror,168,16,2,85,1.9,22,79,11,No,Dark Love,Series,Thriller,Spanish,France,2003,111,6.0,75.2,4924650,0.46,16+,57.68,0.52,46-60,120-180,Alto,Muy alto,Activo
U100726,C34674,38,Male,Japan,6,Standard,12.99,Debit Card,Laptop,3,Romance,96,2,10,70,4.4,11,6,28,No,Last Life,Movie,Horror,French,USA,2019,166,7.5,43.1,486836,0.54,18+,49.64,0.47,36-45,60-120,Medio,Bajo,Activo
U128882,C33260,35,Male,Australia,35,Standard,15.99,Credit Card,Mobile,3,Drama,11,17,5,92,3.8,46,11,33,Yes,World Game,Movie,Documentary,French,Japan,1995,178,6.3,86.83,2740667,0.69,PG,76.132,0.41,26-35,<30,Muy alto,Muy alto,Inactivo
U146089,C15536,48,Male,USA,1,Basic,15.99,PayPal,Tablet,3,Sci-Fi,42,19,5,52,2.7,39,37,8,No,Dark Life,Movie,Action,French,Germany,1999,153,4.4,47.65,8959790,0.4,16+,43.06,0.54,46-60,30-60,Medio,Muy alto,Activo
U142079,C35189,21,Female,Germany,50,Standard,15.99,UPI,Mobile,3,Thriller,143,16,10,55,1.4,36,53,16,No,Dark Game,Series,Drama,German,South Korea,2002,153,5.8,3.82,3238268,0.55,16+,34.528,0.42,18-25,120-180,Medio,Muy alto,Activo
U107109,C35852,33,Other,Japan,10,Basic,12.99,PayPal,Mobile,1,Sci-Fi,57,10,5,53,4.5,36,85,50,No,Game Dark,Movie,Action,English,Spain,1998,110,7.9,96.07,4405266,0.86,PG-13,90.02799999999999,0.12,26-35,30-60,Medio,Alto,Activo
U106996,C12870,38,Male,Canada,45,Premium,7.99,UPI,Smart TV,2,Drama,25,12,5,70,2.8,24,71,54,Yes,Secret Dark,Series,Comedy,German,Germany,2021,138,5.7,48.58,3608813,0.42,PG,44.63200000000001,0.54,36-45,<30,Medio,Muy alto,Inactivo
U108283,C33741,63,Other,Australia,47,Premium,7.99,Credit Card,Smart TV,3,Comedy,168,14,10,42,3.0,5,99,32,No,Secret Secret,Movie,Drama,Spanish,Germany,1997,76,6.9,30.33,6100286,0.61,18+,48.732,0.38,60+,120-180,Bajo,Muy alto,Activo
U116745,C12078,37,Female,USA,30,Standard,12.99,Debit Card,Tablet,1,Drama,296,6,8,85,2.6,36,92,54,No,Night Last,Movie,Sci-Fi,Japanese,Spain,1995,164,5.8,29.87,5221861,0.92,18+,67.148,0.03,36-45,180+,Alto,Alto,Activo
U104614,C48589,54,Male,Spain,26,Basic,15.99,UPI,Laptop,2,Comedy,45,16,1,31,4.7,29,24,39,No,Life Night,Movie,Thriller,Japanese,South Korea,1997,145,7.2,23.1,934867,0.91,18+,63.84,0.08,46-60,30-60,Bajo,Muy alto,Activo
U126636,C25534,32,Female,Spain,53,Standard,12.99,Debit Card,Tablet,2,Drama,270,11,9,47,2.8,7,55,31,No,Secret Love,Movie,Drama,French,Germany,2009,76,6.2,41.49,3358493,0.69,18+,57.996,0.39,26-35,180+,Bajo,Muy alto,Activo
U142411,C46625,23,Female,Spain,28,Standard,7.99,Credit Card,Mobile,1,Horror,16,2,5,46,1.5,35,42,22,No,Game Dark,Movie,Horror,German,Japan,2013,149,5.8,56.77,3038559,0.81,16+,71.308,0.16,18-25,<30,Bajo,Bajo,Activo
U149665,C28510,55,Other,Germany,47,Basic,7.99,UPI,Mobile,3,Thriller,21,4,9,98,2.3,46,83,24,No,Night Game,Series,Romance,English,Japan,2021,148,8.0,18.62,8728902,0.48,PG,36.248,0.48,46-60,<30,Muy alto,Medio,Activo
U100104,C14024,25,Male,France,7,Standard,12.99,PayPal,Tablet,3,Comedy,215,15,6,82,4.8,13,38,49,Yes,Dark Last,Series,Documentary,Korean,South Korea,2023,78,6.8,80.98,2534702,0.41,16+,56.992,0.6,18-25,180+,Alto,Muy alto,Inactivo
U119506,C47341,28,Male,Spain,18,Premium,7.99,UPI,Smart TV,3,Action,48,6,6,84,1.6,18,29,54,No,Game World,Movie,Documentary,English,France,2014,95,5.6,76.58,8478572,0.89,PG,84.032,0.17,26-35,30-60,Alto,Alto,Activo
U120837,C48063,27,Female,UK,10,Standard,7.99,PayPal,Mobile,1,Romance,178,4,4,36,2.1,24,37,34,No,Last World,Movie,Thriller,French,Germany,2018,115,6.7,55.37,6901255,0.87,PG,74.348,0.1,26-35,120-180,Bajo,Medio,Activo
U117337,C47814,22,Other,Japan,18,Premium,12.99,PayPal,Laptop,3,Thriller,208,2,14,38,4.2,12,37,18,Yes,Night Dark,Movie,Thriller,English,France,2012,143,7.0,64.74,1769093,0.78,PG,72.696,0.17,18-25,180+,Bajo,Bajo,Inactivo
U131417,C47663,40,Other,Brazil,4,Premium,7.99,Credit Card,Mobile,2,Comedy,102,16,14,86,1.8,24,69,46,Yes,Life Dark,Movie,Thriller,Japanese,South Korea,1997,170,4.6,25.24,5025680,0.73,16+,53.896,0.24,36-45,60-120,Alto,Muy alto,Inactivo
U110830,C31245,33,Male,India,4,Premium,12.99,Credit Card,Tablet,2,Thriller,48,4,11,74,4.5,28,19,56,Yes,Secret Last,Series,Romance,French,France,2017,134,6.0,2.12,4884395,0.64,16+,39.248,0.4,26-35,30-60,Medio,Medio,Inactivo
