user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U122185,32,Male,Japan,7,Basic,12.99,PayPal,Laptop,1,Romance,40,2,4,66,1.7,35,47,19,Yes
U122186,59,Female,Spain,5,Premium,15.99,Credit Card,Mobile,3,Documentary,28,15,0,78,3.3,45,85,22,No
U122187,43,Other,Spain,36,Premium,7.99,Debit Card,Mobile,3,Horror,182,10,13,82,2.6,40,80,52,No
U122188,29,Female,Australia,20,Premium,12.99,UPI,Mobile,3,Horror,42,16,14,64,3.8,12,93,31,No
U122189,58,Other,Germany,50,Premium,12.99,Credit Card,Laptop,2,Action,183,1,0,71,4.5,23,73,14,No
U122190,64,Female,Japan,4,Standard,15.99,Credit Card,Tablet,1,Sci-Fi,41,1,12,50,3.8,17,14,40,No
U122191,31,Female,Germany,14,Standard,7.99,Debit Card,Tablet,3,Romance,203,3,12,82,2.0,38,79,31,No
U122192,18,Female,UK,42,Premium,12.99,Debit Card,Smart TV,1,Comedy,52,9,11,71,4.0,41,20,36,No
U122193,34,Female,France,41,Basic,15.99,Credit Card,Tablet,3,Thriller,236,14,10,94,4.7,33,23,0,No
U122194,50,Other,UK,19,Standard,12.99,UPI,Mobile,3,Comedy,203,10,2,63,2.6,45,51,23,No
U122195,46,Female,India,25,Premium,15.99,UPI,Mobile,2,Sci-Fi,88,4,1,90,1.4,8,55,26,No
U122196,62,Male,Brazil,7,Standard,15.99,UPI,Mobile,1,Horror,138,18,4,56,3.2,8,28,21,No
U122197,48,Male,UK,17,Basic,12.99,Credit Card,Mobile,1,Action,281,7,5,60,4.9,20,57,33,No
U122198,25,Female,Germany,40,Basic,7.99,PayPal,Smart TV,3,Sci-Fi,219,18,11,68,3.6,30,5,57,No
U122199,47,Other,Japan,33,Basic,15.99,Credit Card,Smart TV,3,Drama,186,7,2,82,4.6,28,62,34,No
U122200,30,Male,Canada,33,Premium,15.99,UPI,Mobile,1,Drama,121,16,0,33,3.4,32,62,32,No
U122201,33,Male,Japan,46,Basic,12.99,Debit Card,Tablet,3,Documentary,277,17,0,71,3.7,8,24,21,No
U122202,19,Male,France,28,Standard,15.99,Debit Card,Laptop,3,Horror,64,15,3,52,3.4,20,34,15,No
U122203,62,Female,UK,17,Basic,12.99,UPI,Smart TV,3,Drama,145,19,4,95,2.6,48,35,30,No
U122204,35,Male,USA,48,Standard,7.99,Debit Card,Laptop,2,Horror,174,10,0,46,2.1,32,57,40,No
U122205,52,Other,Australia,53,Standard,15.99,Credit Card,Laptop,2,Sci-Fi,71,17,3,67,5.0,39,76,40,No
U122206,62,Other,Spain,31,Premium,7.99,Credit Card,Laptop,1,Sci-Fi,13,19,3,98,2.2,32,58,45,Yes
U122207,36,Other,Canada,12,Standard,12.99,PayPal,Tablet,1,Documentary,274,19,8,69,3.9,1,44,28,No
U122208,30,Male,France,26,Premium,7.99,Debit Card,Tablet,3,Sci-Fi,134,11,1,82,1.1,8,32,36,No
U122209,21,Male,India,51,Standard,15.99,PayPal,Smart TV,1,Thriller,133,15,5,66,2.5,33,31,41,No
U122210,36,Other,Canada,3,Premium,7.99,PayPal,Laptop,3,Horror,236,7,8,75,1.8,0,15,37,No
U122211,42,Male,Australia,2,Premium,12.99,Credit Card,Smart TV,1,Romance,195,13,12,52,2.4,35,60,45,Yes
U122212,55,Other,India,16,Basic,7.99,Credit Card,Mobile,1,Action,297,10,11,97,1.7,42,93,30,No
U122213,48,Female,France,52,Basic,12.99,Debit Card,Tablet,2,Action,87,5,2,38,3.6,39,97,36,No
U122214,53,Female,India,12,Premium,12.99,Credit Card,Smart TV,2,Horror,82,19,9,82,2.0,24,1,50,No
U122215,21,Female,Australia,54,Standard,15.99,UPI,Smart TV,1,Documentary,199,8,10,63,4.0,49,37,35,No
U122216,56,Male,UK,14,Standard,12.99,PayPal,Mobile,1,Thriller,261,19,11,89,5.0,17,33,47,No
U122217,24,Female,Japan,9,Premium,12.99,Credit Card,Tablet,3,Documentary,253,8,2,57,3.5,15,92,46,No
U122218,33,Female,France,14,Premium,7.99,PayPal,Tablet,3,Thriller,187,12,8,40,1.9,37,36,43,No
U122219,22,Other,UK,3,Standard,12.99,PayPal,Mobile,3,Horror,32,11,2,59,2.6,47,44,59,No
U122220,64,Other,India,50,Standard,7.99,UPI,Laptop,1,Sci-Fi,227,17,12,96,3.3,17,58,20,No
U122221,40,Other,Australia,5,Standard,7.99,Credit Card,Laptop,3,Documentary,110,4,10,67,2.2,14,94,52,No
U122222,53,Female,Canada,59,Standard,7.99,Credit Card,Laptop,1,Horror,83,11,12,98,2.8,42,88,51,Yes
U122223,49,Other,Australia,58,Standard,7.99,Debit Card,Laptop,2,Romance,114,6,8,75,3.3,44,20,9,No
U122224,41,Female,Brazil,53,Standard,7.99,Debit Card,Tablet,2,Thriller,214,17,6,42,1.1,48,34,56,Yes
U122225,42,Male,India,9,Premium,12.99,Credit Card,Laptop,1,Documentary,83,18,13,65,1.4,26,39,37,Yes
U122226,62,Female,Brazil,14,Basic,12.99,Credit Card,Laptop,3,Thriller,166,11,11,98,1.6,19,39,22,No
U122227,45,Other,Canada,44,Standard,15.99,UPI,Smart TV,1,Romance,148,5,5,81,1.2,35,64,8,No
U122228,36,Other,France,39,Standard,7.99,UPI,Tablet,2,Drama,282,16,7,52,3.0,39,65,37,No
U122229,24,Other,Australia,48,Standard,15.99,Credit Card,Smart TV,1,Action,64,7,1,45,1.5,5,35,26,No
U122230,61,Other,Japan,49,Basic,12.99,Debit Card,Laptop,3,Sci-Fi,78,6,3,42,2.4,28,99,39,No
U122231,58,Male,Canada,8,Basic,7.99,Credit Card,Mobile,2,Documentary,147,7,9,75,1.6,11,14,30,No
U122232,34,Male,UK,10,Standard,12.99,Debit Card,Laptop,2,Documentary,118,17,12,71,4.5,22,24,50,No
U122233,19,Female,India,27,Premium,12.99,UPI,Laptop,2,Thriller,37,16,4,72,2.3,34,30,23,No
U122234,33,Other,Canada,14,Standard,15.99,Debit Card,Smart TV,2,Sci-Fi,17,7,7,96,4.0,45,38,8,Yes
U122235,56,Male,India,43,Premium,15.99,UPI,Tablet,2,Horror,75,11,8,60,3.1,37,54,51,No
U122236,35,Male,UK,7,Premium,15.99,Credit Card,Laptop,3,Drama,258,5,12,46,1.2,37,35,33,Yes
U122237,56,Male,USA,53,Standard,7.99,PayPal,Tablet,3,Horror,223,8,5,78,4.0,8,64,32,Yes
U122238,18,Other,Brazil,5,Standard,15.99,Debit Card,Tablet,3,Romance,119,16,2,92,3.5,5,97,31,No
U122239,20,Male,France,34,Premium,12.99,PayPal,Mobile,1,Action,282,13,11,72,2.0,5,12,30,Yes
U122240,38,Other,USA,32,Basic,7.99,Credit Card,Tablet,1,Horror,234,7,8,87,1.1,11,76,12,Yes
U122241,47,Male,Japan,32,Basic,12.99,Credit Card,Mobile,3,Documentary,88,8,7,63,1.8,36,47,18,No
U122242,28,Male,France,30,Premium,12.99,UPI,Mobile,3,Sci-Fi,102,8,1,70,1.4,16,29,56,Yes
U122243,39,Other,Germany,19,Standard,15.99,Debit Card,Smart TV,1,Sci-Fi,132,5,4,96,3.9,18,55,19,Yes
U122244,64,Other,USA,12,Standard,12.99,Debit Card,Mobile,2,Thriller,142,9,9,88,4.0,7,73,26,Yes
U122245,42,Other,Spain,54,Basic,15.99,PayPal,Tablet,3,Drama,118,4,2,88,4.9,5,45,24,No
U122246,20,Male,Germany,17,Premium,7.99,Debit Card,Laptop,1,Drama,212,18,3,78,3.1,38,9,25,No
U122247,47,Female,India,49,Basic,15.99,UPI,Laptop,2,Drama,128,19,4,60,1.1,8,51,57,No
U122248,41,Female,Brazil,11,Standard,7.99,PayPal,Smart TV,2,Horror,21,16,0,78,3.2,31,43,56,Yes
U122249,62,Other,France,27,Premium,12.99,Debit Card,Mobile,1,Horror,288,10,5,54,4.8,47,88,31,No
U122250,53,Other,Canada,22,Basic,12.99,Debit Card,Smart TV,3,Sci-Fi,41,5,7,33,4.5,44,22,20,No
U122251,40,Female,UK,25,Standard,15.99,Debit Card,Mobile,1,Documentary,189,16,9,76,2.9,20,83,16,No
U122252,25,Female,Germany,45,Basic,12.99,PayPal,Smart TV,2,Sci-Fi,277,10,7,43,4.9,6,40,21,No
U122253,21,Other,UK,37,Premium,7.99,UPI,Mobile,1,Comedy,74,2,10,86,1.0,28,58,6,No
U122254,56,Other,Japan,11,Standard,7.99,UPI,Laptop,3,Sci-Fi,271,6,11,41,2.4,10,87,27,No
U122255,60,Other,France,44,Premium,7.99,PayPal,Laptop,2,Horror,226,17,2,42,3.9,35,57,48,No
U122256,48,Female,Spain,36,Premium,7.99,UPI,Laptop,3,Action,216,15,6,71,4.0,21,86,7,No
U122257,46,Female,India,24,Premium,12.99,Debit Card,Smart TV,1,Documentary,299,4,3,52,4.0,37,99,48,No
U122258,53,Female,Brazil,48,Basic,7.99,Credit Card,Tablet,3,Drama,294,4,7,57,4.3,32,33,44,No
U122259,30,Other,Australia,37,Basic,7.99,Credit Card,Tablet,3,Sci-Fi,48,13,6,77,3.7,40,66,19,No
U122260,58,Male,Japan,42,Standard,15.99,UPI,Mobile,1,Romance,170,1,14,63,2.4,41,43,48,No
U122261,26,Female,Canada,19,Premium,7.99,PayPal,Laptop,1,Documentary,45,16,10,71,3.7,34,33,43,Yes
U122262,38,Male,USA,27,Premium,7.99,PayPal,Smart TV,2,Horror,114,8,13,69,3.5,0,5,13,No
U122263,20,Male,Australia,43,Standard,15.99,PayPal,Laptop,1,Sci-Fi,205,6,3,79,1.7,38,29,21,Yes
U122264,42,Female,Spain,52,Standard,15.99,Debit Card,Smart TV,1,Thriller,182,8,2,44,2.0,25,25,53,No
U122265,42,Female,USA,2,Basic,12.99,Credit Card,Mobile,3,Sci-Fi,248,6,7,39,4.5,14,90,14,No
U122266,29,Female,Germany,18,Standard,7.99,UPI,Laptop,3,Documentary,248,7,13,66,3.2,33,39,29,No
U122267,46,Other,India,33,Premium,15.99,Debit Card,Tablet,1,Romance,146,8,1,58,2.3,45,63,5,Yes
U122268,28,Male,Australia,2,Basic,15.99,PayPal,Smart TV,2,Documentary,67,9,6,47,3.1,19,13,26,No
U122269,28,Male,Germany,53,Standard,12.99,UPI,Smart TV,1,Sci-Fi,131,7,9,79,4.2,9,0,25,No
U122270,43,Male,France,30,Premium,12.99,Credit Card,Mobile,1,Romance,289,1,8,56,4.0,20,92,2,Yes
U122271,31,Male,Brazil,10,Basic,12.99,UPI,Tablet,3,Drama,101,1,1,77,1.7,49,2,6,No
U122272,33,Other,Canada,33,Standard,15.99,Credit Card,Mobile,2,Thriller,131,4,10,88,3.9,4,0,17,Yes
U122273,27,Female,Germany,5,Basic,12.99,Credit Card,Smart TV,2,Horror,223,14,11,75,4.3,7,8,59,No
U122274,48,Female,Japan,46,Standard,15.99,Debit Card,Mobile,3,Sci-Fi,16,6,12,73,4.3,20,57,19,No
U122275,48,Other,France,41,Premium,15.99,Credit Card,Tablet,1,Horror,255,19,12,71,3.6,14,25,25,No
U122276,53,Female,Australia,35,Premium,15.99,PayPal,Laptop,1,Horror,125,4,7,94,1.9,35,29,18,No
U122277,27,Male,Canada,24,Standard,15.99,Credit Card,Smart TV,2,Documentary,108,14,0,90,3.4,4,44,6,No
U122278,43,Other,Canada,18,Basic,15.99,PayPal,Mobile,1,Sci-Fi,265,5,6,63,4.2,22,42,54,No
U122279,37,Other,Australia,12,Basic,12.99,UPI,Smart TV,3,Drama,99,14,12,69,4.9,21,48,6,No
U122280,61,Male,UK,51,Premium,7.99,Credit Card,Tablet,2,Documentary,93,2,2,31,1.7,32,58,31,No
U122281,26,Other,Germany,8,Basic,7.99,Debit Card,Tablet,1,Thriller,254,19,13,65,2.6,4,47,38,No
U122282,32,Male,UK,1,Premium,15.99,Credit Card,Laptop,2,Thriller,116,19,9,64,4.7,0,62,52,Yes
U122283,26,Other,USA,31,Premium,15.99,Debit Card,Tablet,2,Thriller,169,5,11,52,5.0,13,22,0,No
U122284,24,Female,UK,26,Standard,7.99,Debit Card,Mobile,1,Sci-Fi,81,1,8,51,4.8,35,95,28,No
U122285,43,Male,France,35,Standard,15.99,Debit Card,Laptop,3,Drama,108,15,1,37,1.6,42,71,1,No
U122286,41,Female,France,17,Premium,15.99,PayPal,Mobile,2,Documentary,177,13,2,52,4.1,0,83,4,Yes
U122287,29,Other,Brazil,29,Basic,7.99,Credit Card,Mobile,2,Thriller,228,6,7,95,4.6,39,72,45,Yes
U122288,37,Other,UK,27,Standard,12.99,UPI,Mobile,2,Drama,103,14,10,40,1.1,47,2,46,No
U122289,31,Other,Japan,20,Premium,7.99,PayPal,Mobile,3,Action,209,14,6,89,2.3,20,39,31,No
U122290,39,Other,Spain,40,Standard,15.99,UPI,Laptop,1,Sci-Fi,49,15,8,92,3.7,26,26,39,Yes
U122291,33,Other,Japan,47,Standard,12.99,PayPal,Laptop,3,Drama,81,11,8,36,3.9,32,63,12,No
U122292,46,Female,India,51,Standard,12.99,UPI,Tablet,2,Romance,231,1,11,80,2.5,8,89,50,No
U122293,49,Male,Australia,28,Premium,15.99,Credit Card,Tablet,3,Drama,184,12,9,53,2.5,30,20,56,No
U122294,36,Other,India,43,Standard,12.99,Debit Card,Smart TV,1,Romance,156,14,5,75,3.4,6,83,23,Yes
U122295,52,Other,India,46,Premium,7.99,Credit Card,Mobile,3,Sci-Fi,276,16,1,65,4.2,9,30,44,No
U122296,60,Other,France,12,Premium,12.99,PayPal,Mobile,2,Documentary,177,6,3,48,1.4,14,87,32,No
U122297,49,Female,Australia,14,Standard,15.99,UPI,Tablet,2,Romance,27,1,14,89,3.1,44,49,4,Yes
U122298,37,Other,USA,5,Standard,15.99,UPI,Smart TV,1,Horror,261,5,9,47,4.8,46,24,48,Yes
U122299,57,Other,Australia,24,Basic,7.99,PayPal,Tablet,2,Horror,227,3,8,68,1.0,17,61,29,No
U122300,37,Other,Australia,31,Standard,15.99,Debit Card,Laptop,3,Action,47,18,12,55,3.3,27,2,50,No
U122301,25,Male,Canada,54,Premium,7.99,Credit Card,Mobile,1,Documentary,99,19,12,99,4.3,46,76,42,No
U122302,52,Male,France,32,Standard,15.99,Debit Card,Laptop,1,Romance,245,16,8,99,4.1,6,40,31,No
U122303,59,Other,India,17,Premium,12.99,Debit Card,Laptop,2,Documentary,224,12,5,73,3.7,35,14,7,No
U122304,30,Male,USA,25,Basic,7.99,Credit Card,Laptop,1,Horror,22,19,5,51,4.4,40,88,49,No
U122305,58,Other,Brazil,8,Basic,15.99,Debit Card,Laptop,1,Thriller,183,4,1,95,3.2,6,84,0,No
U122306,23,Other,Brazil,49,Basic,15.99,UPI,Laptop,2,Romance,287,7,10,87,2.9,37,7,31,No
U122307,64,Male,UK,45,Basic,15.99,PayPal,Smart TV,1,Action,135,18,4,65,3.9,45,45,56,No
U122308,33,Male,UK,43,Basic,12.99,Debit Card,Smart TV,2,Horror,101,14,3,45,3.3,0,37,44,Yes
U122309,22,Other,Spain,22,Premium,12.99,UPI,Laptop,3,Sci-Fi,206,6,12,41,3.5,25,96,51,No
U122310,62,Male,USA,3,Premium,12.99,PayPal,Tablet,3,Drama,276,1,0,84,1.5,44,75,24,Yes
U122311,51,Male,USA,43,Basic,7.99,UPI,Smart TV,3,Action,181,16,10,86,3.9,16,60,53,No
U122312,23,Male,India,31,Standard,12.99,UPI,Tablet,2,Horror,169,17,12,61,1.5,43,95,0,No
U122313,50,Female,Spain,47,Standard,12.99,Debit Card,Laptop,1,Documentary,200,11,0,56,4.3,33,87,39,No
U122314,32,Female,UK,38,Premium,12.99,Credit Card,Tablet,1,Thriller,174,4,8,76,3.4,17,28,7,No
U122315,32,Female,Canada,33,Basic,7.99,Debit Card,Tablet,3,Documentary,185,4,1,86,1.9,13,3,53,Yes
U122316,31,Female,Australia,44,Premium,7.99,PayPal,Laptop,2,Romance,198,8,5,69,4.0,18,31,53,No
U122317,56,Female,Germany,13,Standard,15.99,PayPal,Tablet,3,Drama,17,3,3,97,3.8,41,75,23,No
U122318,22,Other,India,49,Premium,12.99,PayPal,Smart TV,2,Sci-Fi,68,4,3,44,1.5,27,34,37,No
U122319,43,Male,Brazil,52,Premium,15.99,PayPal,Tablet,2,Comedy,20,15,14,84,3.2,6,73,15,No
U122320,34,Female,Australia,33,Basic,7.99,UPI,Mobile,1,Comedy,237,4,0,62,3.6,3,20,39,No
U122321,60,Male,UK,50,Standard,7.99,PayPal,Mobile,3,Sci-Fi,260,14,7,48,4.7,40,17,7,No
U122322,64,Other,France,50,Basic,7.99,PayPal,Mobile,1,Horror,90,4,7,88,4.7,39,35,1,No
U122323,33,Male,Spain,58,Standard,12.99,Credit Card,Mobile,3,Comedy,84,1,3,33,3.2,28,85,37,No
U122324,52,Male,Australia,29,Premium,15.99,Debit Card,Smart TV,1,Comedy,203,11,4,68,4.7,43,81,27,No
U122325,55,Other,Spain,10,Premium,7.99,Debit Card,Smart TV,3,Comedy,108,15,10,86,2.8,46,4,49,No
U122326,40,Other,France,11,Basic,12.99,Debit Card,Laptop,2,Sci-Fi,160,2,6,39,3.6,22,92,52,No
U122327,30,Male,Spain,48,Standard,15.99,UPI,Mobile,3,Action,284,3,0,58,2.9,42,22,41,No
U122328,50,Male,France,2,Standard,12.99,UPI,Laptop,2,Documentary,292,13,3,82,4.6,2,22,13,No
U122329,46,Other,Australia,13,Standard,12.99,Credit Card,Smart TV,1,Drama,32,7,10,65,3.3,8,15,51,No
U122330,63,Female,USA,15,Standard,12.99,Debit Card,Tablet,1,Drama,40,5,9,71,4.4,13,73,58,No
U122331,51,Female,India,46,Premium,7.99,Credit Card,Tablet,1,Documentary,120,17,1,48,1.8,29,32,35,No
U122332,51,Female,UK,42,Basic,7.99,PayPal,Laptop,1,Sci-Fi,77,18,5,58,1.0,5,30,49,No
U122333,44,Female,Brazil,50,Premium,12.99,PayPal,Smart TV,2,Action,109,15,6,98,4.3,43,18,13,No
U122334,32,Male,USA,9,Premium,15.99,UPI,Mobile,1,Romance,84,12,11,63,1.2,33,63,54,No
U122335,26,Female,Canada,52,Premium,12.99,Credit Card,Smart TV,3,Horror,83,10,3,43,1.3,19,87,32,Yes
U122336,43,Female,UK,44,Standard,7.99,Credit Card,Smart TV,2,Horror,131,18,12,72,1.8,10,8,34,No
U122337,20,Other,Australia,19,Basic,7.99,Credit Card,Tablet,3,Comedy,53,9,5,36,1.2,11,74,19,No
U122338,53,Other,Brazil,36,Basic,12.99,Debit Card,Mobile,1,Romance,112,3,12,49,4.8,49,29,41,Yes
U122339,64,Other,USA,38,Premium,15.99,Credit Card,Tablet,3,Sci-Fi,261,8,5,87,3.3,36,33,2,Yes
U122340,22,Other,Japan,8,Premium,7.99,UPI,Mobile,3,Romance,169,7,1,37,3.4,0,78,10,No
U122341,37,Male,Canada,28,Standard,7.99,UPI,Smart TV,1,Romance,218,12,12,57,1.9,35,64,52,No
U122342,37,Male,Brazil,58,Basic,15.99,Debit Card,Tablet,2,Romance,28,5,4,40,3.1,5,75,7,No
U122343,22,Male,France,36,Premium,15.99,Credit Card,Laptop,1,Romance,70,1,5,70,3.6,9,84,4,No
U122344,27,Female,UK,18,Standard,15.99,UPI,Laptop,1,Horror,258,11,7,44,2.7,48,82,19,No
U122345,33,Female,France,34,Standard,7.99,Debit Card,Smart TV,2,Romance,132,16,9,43,2.0,48,54,34,No
U122346,42,Male,Brazil,48,Standard,7.99,PayPal,Smart TV,1,Comedy,247,8,2,90,4.6,20,31,51,Yes
U122347,61,Female,Germany,52,Premium,12.99,Debit Card,Mobile,3,Horror,100,18,6,70,3.2,9,6,41,No
U122348,42,Female,Spain,18,Premium,12.99,PayPal,Laptop,3,Romance,231,3,12,82,4.2,9,16,40,No
U122349,47,Female,Canada,57,Premium,15.99,UPI,Smart TV,1,Documentary,171,5,3,34,3.6,24,98,4,No
U122350,31,Female,France,17,Standard,12.99,Debit Card,Tablet,2,Romance,173,7,2,77,4.1,47,29,23,No
U122351,39,Female,Spain,47,Premium,12.99,Debit Card,Smart TV,3,Thriller,158,3,6,79,2.5,37,24,36,No
U122352,60,Other,Australia,8,Basic,7.99,PayPal,Smart TV,1,Sci-Fi,294,13,9,46,1.1,27,87,44,Yes
U122353,45,Male,Brazil,19,Standard,7.99,Credit Card,Smart TV,1,Thriller,85,3,2,77,4.7,15,30,27,Yes
U122354,47,Male,UK,34,Premium,15.99,UPI,Laptop,1,Documentary,103,15,8,76,3.0,39,97,58,No
U122355,36,Female,India,12,Premium,15.99,UPI,Tablet,2,Romance,102,1,3,64,1.4,45,48,20,No
U122356,55,Female,Spain,50,Basic,15.99,Credit Card,Laptop,2,Horror,178,11,7,67,2.0,42,73,38,Yes
U122357,59,Other,Germany,44,Basic,12.99,UPI,Smart TV,2,Drama,134,19,1,42,3.5,8,82,55,No
U122358,37,Male,Japan,59,Standard,15.99,PayPal,Tablet,3,Thriller,160,15,8,88,2.7,24,33,30,No
U122359,52,Other,Spain,23,Basic,15.99,Credit Card,Mobile,3,Comedy,254,15,2,59,2.2,19,5,24,No
U122360,39,Other,Germany,55,Premium,15.99,UPI,Tablet,1,Sci-Fi,65,13,13,99,2.0,36,32,41,No
U122361,32,Male,Spain,26,Basic,12.99,Debit Card,Tablet,3,Sci-Fi,91,10,2,59,2.9,43,57,19,Yes
U122362,28,Other,USA,37,Premium,15.99,UPI,Laptop,2,Romance,95,1,13,48,3.2,31,42,23,No
U122363,51,Other,Japan,8,Standard,12.99,Debit Card,Smart TV,2,Drama,293,6,3,84,4.7,47,76,17,No
U122364,41,Male,India,1,Basic,7.99,PayPal,Tablet,3,Documentary,138,12,0,40,3.5,5,94,15,No
U122365,23,Male,India,53,Standard,15.99,UPI,Mobile,1,Thriller,137,19,12,51,2.2,5,34,51,No
U122366,34,Male,France,39,Standard,7.99,UPI,Smart TV,2,Sci-Fi,293,10,9,85,2.7,18,10,15,No
U122367,45,Other,UK,59,Basic,15.99,UPI,Laptop,3,Thriller,182,12,2,62,1.1,25,31,36,No
U122368,48,Female,Germany,43,Standard,15.99,PayPal,Smart TV,2,Comedy,103,13,11,95,2.2,42,93,55,Yes
U122369,53,Female,Germany,44,Standard,15.99,UPI,Mobile,1,Action,65,13,0,71,2.6,25,68,22,No
U122370,26,Female,UK,10,Premium,15.99,Credit Card,Tablet,1,Action,194,10,9,33,4.8,18,59,43,Yes
U122371,27,Other,Australia,3,Basic,7.99,Debit Card,Laptop,1,Documentary,241,5,2,83,2.5,8,65,41,No
U122372,38,Other,UK,23,Basic,12.99,UPI,Tablet,3,Comedy,228,10,12,84,3.2,21,7,7,No
U122373,51,Female,France,25,Basic,12.99,PayPal,Laptop,1,Romance,122,7,3,57,4.6,9,82,58,Yes
U122374,48,Male,Spain,33,Basic,7.99,Credit Card,Laptop,1,Drama,189,13,4,75,1.6,46,49,50,No
U122375,46,Male,Germany,38,Standard,7.99,UPI,Smart TV,2,Drama,198,11,12,47,2.0,42,10,40,Yes
U122376,60,Other,Brazil,27,Premium,12.99,PayPal,Laptop,1,Comedy,242,17,10,70,4.7,24,80,1,Yes
U122377,60,Female,France,8,Premium,12.99,PayPal,Smart TV,1,Comedy,13,5,12,32,4.4,36,87,17,No
U122378,28,Other,Japan,23,Standard,15.99,Credit Card,Smart TV,1,Action,132,16,9,84,4.2,10,70,8,No
U122379,50,Other,India,40,Basic,15.99,PayPal,Laptop,3,Sci-Fi,45,13,10,40,4.9,32,2,12,No
U122380,63,Female,Spain,26,Basic,15.99,Credit Card,Tablet,3,Drama,128,1,12,96,1.4,30,6,43,No
U122381,18,Other,France,53,Standard,12.99,Credit Card,Mobile,3,Sci-Fi,223,16,3,60,4.5,35,0,47,No
U122382,38,Male,Spain,51,Premium,7.99,Credit Card,Mobile,2,Romance,74,2,14,84,1.3,48,40,19,No
U122383,40,Male,Spain,7,Premium,7.99,Credit Card,Smart TV,1,Documentary,286,3,14,95,1.8,13,2,55,No
U122384,26,Female,Germany,51,Premium,7.99,Debit Card,Mobile,3,Documentary,272,17,6,60,1.1,14,38,24,No
U122385,18,Other,Japan,23,Standard,7.99,PayPal,Laptop,1,Thriller,87,10,13,58,3.8,25,87,7,No
U122386,38,Male,India,52,Basic,12.99,PayPal,Mobile,3,Action,46,18,10,73,3.8,18,17,32,No
U122387,39,Female,Australia,41,Premium,7.99,PayPal,Smart TV,3,Drama,208,6,8,78,4.1,10,85,13,No
U122388,21,Female,Brazil,37,Basic,12.99,PayPal,Mobile,1,Horror,213,16,4,82,3.7,27,54,50,No
U122389,18,Female,USA,2,Standard,7.99,Credit Card,Mobile,3,Documentary,55,16,4,49,1.3,44,7,17,No
U122390,27,Other,UK,4,Basic,7.99,Debit Card,Laptop,1,Documentary,278,4,13,48,2.7,33,86,5,No
U122391,32,Female,Canada,42,Basic,15.99,UPI,Laptop,3,Action,276,16,11,32,1.4,18,31,30,No
U122392,53,Other,Australia,1,Premium,15.99,Debit Card,Mobile,2,Thriller,209,14,12,71,1.2,12,58,5,Yes
U122393,46,Female,India,22,Premium,15.99,Credit Card,Laptop,2,Thriller,256,1,13,32,1.7,43,60,36,No
U122394,63,Other,Australia,17,Premium,12.99,Credit Card,Laptop,1,Documentary,19,6,2,59,2.1,36,38,57,No
U122395,22,Male,India,5,Standard,7.99,UPI,Smart TV,2,Thriller,147,12,3,90,2.5,15,9,12,No
U122396,46,Other,UK,23,Basic,7.99,UPI,Smart TV,3,Drama,290,11,5,45,4.9,17,47,5,No
U122397,64,Male,Australia,26,Premium,12.99,Credit Card,Laptop,3,Drama,110,13,7,56,2.9,4,16,7,No
U122398,64,Male,Japan,37,Standard,15.99,Credit Card,Mobile,3,Sci-Fi,40,7,12,65,1.9,8,85,5,Yes
U122399,44,Female,Germany,5,Basic,15.99,Debit Card,Mobile,3,Action,52,10,10,32,1.3,11,36,56,No
U122400,42,Male,Canada,46,Standard,15.99,Debit Card,Tablet,3,Thriller,141,5,7,96,1.9,40,68,11,No
U122401,33,Other,UK,52,Basic,12.99,UPI,Smart TV,2,Action,274,13,3,93,1.4,19,86,31,No
U122402,33,Male,UK,38,Premium,12.99,UPI,Mobile,2,Documentary,164,5,10,30,2.8,26,75,25,No
U122403,53,Other,Japan,9,Standard,7.99,UPI,Laptop,3,Documentary,41,12,3,86,4.5,4,74,40,No
U122404,42,Other,Canada,14,Standard,15.99,Debit Card,Mobile,3,Thriller,97,14,9,73,4.9,0,74,22,No
U122405,58,Other,India,32,Standard,12.99,PayPal,Mobile,1,Action,43,11,13,97,4.7,5,34,8,No
U122406,18,Female,Canada,51,Standard,7.99,Debit Card,Laptop,3,Horror,175,3,0,84,4.3,8,53,36,No
U122407,22,Other,UK,42,Basic,7.99,UPI,Laptop,3,Thriller,149,13,10,82,4.4,2,52,44,No
U122408,58,Female,Germany,48,Premium,7.99,Credit Card,Smart TV,3,Action,222,11,10,31,1.8,6,50,25,No
U122409,37,Male,Canada,2,Premium,12.99,UPI,Laptop,1,Thriller,175,10,13,59,4.2,36,30,33,No
U122410,22,Male,India,4,Premium,7.99,UPI,Laptop,1,Drama,23,19,8,60,3.2,30,53,13,Yes
U122411,53,Female,Spain,3,Standard,7.99,UPI,Laptop,2,Drama,139,17,0,85,2.2,21,21,9,No
U122412,46,Male,USA,44,Standard,12.99,Credit Card,Smart TV,2,Thriller,196,13,13,58,3.5,0,67,47,No
U122413,51,Male,USA,42,Basic,7.99,UPI,Smart TV,3,Horror,128,5,4,62,3.8,49,20,34,No
U122414,35,Male,USA,37,Basic,15.99,Credit Card,Smart TV,1,Thriller,42,10,13,58,4.5,25,69,48,No
